order_id,shipping_limit_date,order_delivered_carrier_date,late_delivery,delay_days
1161d05f0e6a5950019ca1707ab080bb,2018-07-03 02:52:25,2018-07-03 05:44:00,True,0.0
116499c6f5aa0822fcfa4f8aa8b194b4,2017-12-04 16:02:31,2017-12-09 00:35:24,True,4.0
116a4c72702bbc7b314c9ac7978e7b29,2018-07-24 16:05:20,2018-07-24 17:29:00,True,0.0
116dccb1dafc4a6bb0277e499ad96fbe,2018-07-03 12:15:21,2018-07-03 12:40:00,True,0.0
1171e6b0edcd799330be154f3dc4d93b,2017-12-04 13:06:36,2017-12-04 20:19:31,True,0.0
11769750147cf0a49a396b01ca004300,2017-02-16 19:45:21,2017-02-22 17:51:49,True,5.0
1181b3a643dfdf013bd399adcc3bed11,2018-05-28 08:30:42,2018-05-28 13:58:00,True,0.0
11837ac14fcdfb163c0b78d91be89498,2016-10-21 16:18:48,2016-11-01 14:32:03,True,10.0
1192f8d4606dbcec8d0137839a9c4261,2018-03-13 00:31:02,2018-03-13 14:23:27,True,0.0
119b6b27a344f78d540a9fd0f01cfcb2,2017-06-08 02:22:42,2017-06-08 08:56:36,True,0.0
11ab684b9f8c74b9b0652e6352d1906a,2017-06-09 09:15:14,2017-06-09 15:28:28,True,0.0
11afac295480894b1dcdf9cf95815731,2017-02-13 09:18:46,2017-02-13 11:44:08,True,0.0
11b92cb31ef70accdf3705f879a0a891,2018-01-10 17:13:30,2018-01-10 20:05:12,True,0.0
11c6249a453b91a302ef9dc1946f737d,2018-07-11 02:31:49,2018-07-11 14:48:00,True,0.0
11cd24b7e4b9463f16ba03156c608cbd,2018-02-15 02:50:11,2018-02-15 17:29:09,True,0.0
11d1d2c41d418db52862561ad533739a,2018-02-15 14:09:03,2018-02-15 20:07:54,True,0.0
11d91b6084c2ad87ceb2d91af4483714,2018-02-05 13:51:29,2018-02-07 17:41:51,True,2.0
11d963f9aaaf7e748ae831e7ad75775b,2018-04-24 05:55:36,2018-04-24 23:32:17,True,0.0
11d963f9aaaf7e748ae831e7ad75775b,2018-04-24 05:55:36,2018-04-24 23:32:17,True,0.0
11d963f9aaaf7e748ae831e7ad75775b,2018-04-24 05:55:36,2018-04-24 23:32:17,True,0.0
11d963f9aaaf7e748ae831e7ad75775b,2018-04-24 05:55:36,2018-04-24 23:32:17,True,0.0
11da60acfcd7ff313e1ef9c2f86029b9,2017-12-08 16:06:14,2017-12-12 14:17:01,True,3.0
11e75c2a931a2968007c44bddf001102,2018-03-22 11:15:40,2018-03-22 14:18:21,True,0.0
11e75c2a931a2968007c44bddf001102,2018-03-22 11:15:40,2018-03-22 14:18:21,True,0.0
11e75c2a931a2968007c44bddf001102,2018-03-22 11:15:40,2018-03-22 14:18:21,True,0.0
11e75c2a931a2968007c44bddf001102,2018-03-22 11:15:40,2018-03-22 14:18:21,True,0.0
11e75c2a931a2968007c44bddf001102,2018-03-22 11:15:40,2018-03-22 14:18:21,True,0.0
11e75c2a931a2968007c44bddf001102,2018-03-22 11:15:40,2018-03-22 14:18:21,True,0.0
11f1347027d269d264f62d3631ef5e42,2017-12-29 15:34:41,2018-01-03 22:36:31,True,5.0
11f561d4e8e6398b03a193ff522d5a27,2017-02-20 08:35:34,2017-02-21 14:44:01,True,1.0
11fb3a6f90bfba7e4b6717e62fe6cbc1,2018-08-09 22:45:18,2018-08-14 09:39:00,True,4.0
12019ed87b97cee3add615b1f8c9e9b0,2018-08-14 03:15:22,2018-08-15 15:41:00,True,1.0
1205025dd1d1757c82bc1f437bcc39c5,2018-03-02 09:49:55,2018-03-02 20:04:23,True,0.0
121bf0ddd1c3d94dd344d3f0e81de607,2017-02-19 11:01:25,2017-02-20 03:54:56,True,0.0
121bf0ddd1c3d94dd344d3f0e81de607,2017-02-19 11:01:25,2017-02-20 03:54:56,True,0.0
1222dd8e203987d55f99c5552d41746e,2017-09-21 15:50:53,2017-09-25 12:23:57,True,3.0
1228dac9977828d7f61c8785ee414064,2017-07-20 02:15:32,2017-07-20 17:42:23,True,0.0
122a6d89b8a3ee8fe039b6990c1dc226,2017-11-13 04:26:20,2017-11-13 15:17:51,True,0.0
122a971a12f2ddab39ade1e58c08cbda,2018-05-21 18:16:37,2018-05-23 11:27:00,True,1.0
1235febb7f139ccf94d83ff97ae8e889,2018-05-16 08:55:40,2018-05-16 15:27:00,True,0.0
1237d70df58d4f9a8bd929b9943f9b8a,2017-10-17 05:06:11,2017-11-17 14:19:55,True,31.0
123aa2088a801eabe35c3c67444e5fdf,2018-07-17 00:44:02,2018-07-17 07:02:00,True,0.0
12437f8c2f1cd4825ce82cc6e42ec5a6,2017-07-12 06:45:19,2017-07-13 20:39:30,True,1.0
124e2c402e736efb7bc277e8c5a828a4,2018-04-26 22:31:55,2018-04-27 13:43:00,True,0.0
1254db2858a5edb97a4c724409299e13,2018-08-09 22:25:11,2018-08-10 19:12:00,True,0.0
12619b9be5cc3665b3f36f1e4b4d0ffa,2017-04-19 17:25:22,2017-04-20 09:14:57,True,0.0
1265cc7a9988226b4abf1885582ceade,2018-08-08 17:30:17,2018-08-10 12:34:00,True,1.0
1272198ea0829564b49fe8bb6ad3ea27,2017-08-03 15:50:20,2017-08-04 20:03:59,True,1.0
1272198ea0829564b49fe8bb6ad3ea27,2017-08-03 15:50:20,2017-08-04 20:03:59,True,1.0
1282867904225d219a5ec3f1251a5fce,2017-02-07 19:17:18,2017-02-13 07:43:56,True,5.0
128967b86751f65b5d5fc02f7354e722,2018-01-26 14:13:24,2018-01-26 20:36:53,True,0.0
12958a97a4e26a4e7dd8bce7de8955b9,2018-01-18 13:32:29,2018-01-19 21:32:09,True,1.0
12a1bc73d4736fdb9a60a8c58d9628b7,2017-09-06 12:05:17,2017-09-13 17:06:40,True,7.0
12a5b8020b9000268a9f108bfe97cbe0,2017-05-23 13:45:10,2017-05-23 15:34:57,True,0.0
12a95a3c06dbaec84bcfb0e2da5d228a,2017-02-21 12:05:55,2017-02-22 11:23:11,True,0.0
12ab522eccaca7c7be0e20ef475ea423,2018-06-21 17:30:41,2018-06-27 13:12:00,True,5.0
12bab4379a646f08ae89ed0561f5481e,2017-10-30 02:49:34,2017-11-03 22:18:39,True,4.0
12ddc48a9deaa5607f5fe6dacbb1e436,2017-12-08 16:31:32,2017-12-08 18:24:53,True,0.0
12dfd48a9e526859cc845d4856be12eb,2017-12-07 14:17:28,2017-12-11 16:03:20,True,4.0
12f3b807beab1531c618404375262147,2018-02-22 07:10:27,2018-02-26 17:37:11,True,4.0
12fb2d2b590f7359e3b473456bd1ca87,2018-07-10 08:30:40,2018-07-10 14:33:00,True,0.0
12fb2d2b590f7359e3b473456bd1ca87,2018-07-10 08:30:40,2018-07-10 14:33:00,True,0.0
12fb5d0cb33d4e9aa4d07b4400346153,2018-01-23 11:49:54,2018-01-24 13:27:26,True,1.0
130898c0987d1801452a8ed92a670612,2017-07-05 02:44:11,2017-07-05 12:00:33,True,0.0
1308af1ed83bcb145e40683235fdfeb3,2018-03-12 10:30:02,2018-03-13 01:48:18,True,0.0
1309fc445b40a153a53e94b46d2accb1,2018-03-01 13:50:38,2018-03-01 23:17:11,True,0.0
130c3f0058347e4d785fa54f3d00d2b4,2018-01-31 03:39:34,2018-01-31 17:33:30,True,0.0
1312c3e9b13335ff82ee5ee0599e9e60,2017-09-22 13:50:15,2017-09-22 18:06:03,True,0.0
131b770dae46d4fbf6e9a62a1b177ed1,2018-04-19 12:50:26,2018-04-19 14:28:52,True,0.0
132947cc0a6620350693052f3548070f,2018-03-07 02:49:14,2018-03-07 23:48:58,True,0.0
1331dc8ffa1f74d72675d852ab80ce27,2018-02-08 17:35:27,2018-02-08 19:08:40,True,0.0
133a94aa41cab8ad1d4cf02c2636b9cc,2018-08-01 09:30:11,2018-08-01 18:13:00,True,0.0
133a94aa41cab8ad1d4cf02c2636b9cc,2018-08-01 09:30:11,2018-08-01 18:13:00,True,0.0
1347acf3fe05018c48139ce35aca77a6,2018-07-31 02:35:14,2018-08-03 15:13:00,True,3.0
134f7360b1704296a29b44585e183989,2017-12-08 15:52:22,2017-12-08 23:13:56,True,0.0
137135c30e53ddac60ef16b8ef6d4d54,2018-03-01 12:09:36,2018-03-02 00:08:36,True,0.0
137ee4a7c28123eb6bfdfb1a93b61156,2017-07-24 09:50:13,2017-07-26 10:37:56,True,2.0
137ee4a7c28123eb6bfdfb1a93b61156,2017-07-24 09:50:13,2017-07-26 10:37:56,True,2.0
138ccf0b37b60dfe366b895534e55bca,2017-02-12 21:38:16,2017-02-13 11:03:41,True,0.0
139566ca96ac60204ca4fc24f52d8c83,2017-11-30 16:14:29,2017-11-30 19:12:39,True,0.0
13a23ee952fb9cd769f00a73d9dadfc3,2018-03-08 10:28:37,2018-03-08 17:25:18,True,0.0
13a4e0efe42392b2ee22601883f47d24,2017-01-21 00:16:14,2017-01-23 13:43:59,True,2.0
13a4fe3b64aac56f600ed7ff191415c9,2017-12-05 02:20:10,2017-12-05 12:52:29,True,0.0
13a6b84d8ffc29e4607ddcb4170cd8a4,2017-12-14 01:52:46,2017-12-15 18:29:49,True,1.0
13b18839db628ad38aab7490078a213e,2017-12-07 16:53:41,2017-12-07 17:43:44,True,0.0
13b405c01103fcb4ab199d6a8f7825ef,2018-01-26 16:33:02,2018-01-31 20:34:42,True,5.0
13b7331f53684efbf758aa353c16ba3b,2017-05-15 09:35:43,2017-05-17 13:35:49,True,2.0
13b7cdafde78bebb404d4dc74c04fb82,2018-02-21 14:46:50,2018-02-21 23:37:05,True,0.0
13bc7bea9d1bce4d95bb4917ed0f94ce,2017-12-12 17:14:51,2017-12-12 17:58:51,True,0.0
13ca758b93a2298b4571f97a8a97e3e5,2018-02-01 03:40:05,2018-02-05 18:50:01,True,4.0
13ca758b93a2298b4571f97a8a97e3e5,2018-02-01 03:40:05,2018-02-05 18:50:01,True,4.0
13ca758b93a2298b4571f97a8a97e3e5,2018-02-01 03:40:05,2018-02-05 18:50:01,True,4.0
13cde3630a835cffb389eee14cbc0e1a,2018-03-12 06:30:31,2018-03-16 23:18:41,True,4.0
13d37da7780bd1fb1eca0512a3e75f00,2017-12-11 11:03:31,2017-12-19 22:03:24,True,8.0
13e5cf1e067d58500141bfb2a638ba6b,2018-03-08 18:31:07,2018-03-12 21:42:20,True,4.0
13f6d85f845b8bbd1af0a040dbc51a4c,2018-06-05 19:10:29,2018-06-07 14:01:00,True,1.0
13f747cacb95a747110cbb87bc2c75ce,2017-12-19 14:56:42,2017-12-21 20:37:05,True,2.0
1409fa8d66178147ed431573330397c0,2017-02-16 15:04:18,2017-02-17 07:38:34,True,0.0
1409fa8d66178147ed431573330397c0,2017-02-16 15:04:18,2017-02-17 07:38:34,True,0.0
140d9953eb16589e277967bbfcdf7ac5,2018-08-23 12:50:31,2018-08-23 14:24:00,True,0.0
14130f70a2038f80f97d9fcc6e590ba8,2018-04-06 17:27:48,2018-04-09 23:08:40,True,3.0
1413b3c018371e723a864ecc6c2d51b1,2018-01-01 23:06:37,2018-01-11 23:59:32,True,10.0
141c7645c99eed7a80fa7ec9d6c40ad0,2018-01-19 16:12:36,2018-01-26 21:15:16,True,7.0
14269dc23af0716ff6fb47c4ee069d76,2018-03-22 09:30:34,2018-03-23 19:06:28,True,1.0
142b64dc3a09842572df17bdca68b5f3,2017-11-08 15:10:28,2017-11-09 17:53:17,True,1.0
142c00b1a365aed0b31af96d7d79e673,2018-05-29 02:18:24,2018-05-29 09:26:00,True,0.0
142c8688b5b13e21ac5a448a1688b9d7,2017-02-01 12:31:05,2017-02-13 06:38:34,True,11.0
1439b7c45e6b3497e1d86582382ec326,2018-03-06 09:30:57,2018-03-23 21:14:54,True,17.0
1446ae966d68c3abad1ca3a3ce58033e,2018-05-14 15:51:30,2018-05-15 07:40:00,True,0.0
1446ae966d68c3abad1ca3a3ce58033e,2018-05-14 15:51:30,2018-05-15 07:40:00,True,0.0
1446ae966d68c3abad1ca3a3ce58033e,2018-05-14 15:51:30,2018-05-15 07:40:00,True,0.0
1446ae966d68c3abad1ca3a3ce58033e,2018-05-14 15:51:30,2018-05-15 07:40:00,True,0.0
1446ae966d68c3abad1ca3a3ce58033e,2018-05-14 15:51:30,2018-05-15 07:40:00,True,0.0
1446ae966d68c3abad1ca3a3ce58033e,2018-05-14 15:51:30,2018-05-15 07:40:00,True,0.0
14476cba4d3587039214504002fd09ab,2017-11-09 03:10:27,2017-11-10 00:09:06,True,0.0
1449769412dea5d16183085a97ba3bca,2018-03-29 20:35:38,2018-04-03 22:38:24,True,5.0
146bde81f92815f59ed9c7d44d8335cd,2018-04-23 12:30:17,2018-04-23 23:54:50,True,0.0
1475f5ec3a992c94a397148561439873,2018-07-02 21:15:10,2018-07-03 13:56:00,True,0.0
14763e794086449f6d5cb89097b2afd3,2017-08-10 20:03:33,2017-08-10 21:53:04,True,0.0
1479096c26c6fa5150e7b39fde03d5d4,2017-03-19 22:11:59,2017-03-20 12:05:42,True,0.0
1484421169dee9ceefa1d3584a49d529,2017-12-20 20:38:29,2017-12-20 22:03:28,True,0.0
1488ee1c0dc7439e64d5df80ae9f6089,2018-03-22 17:55:36,2018-03-22 20:33:27,True,0.0
148a2bcb04ca38f2580d863dfd36b05f,2017-11-30 16:16:05,2017-12-01 17:46:43,True,1.0
148faaf4575a416a7f739d55db63babe,2018-01-18 20:57:25,2018-01-18 21:48:51,True,0.0
1491a4777b694dc4c2e8916fd9a99b1e,2018-01-25 18:35:20,2018-01-27 15:28:45,True,1.0
14984dd96b9f40cfe572b31c79247c76,2018-02-26 16:50:46,2018-03-01 23:42:21,True,3.0
14984dd96b9f40cfe572b31c79247c76,2018-02-26 16:50:46,2018-03-01 23:42:21,True,3.0
149c3bc617158fb15ff317ad60652259,2017-11-21 11:10:22,2017-11-24 21:09:16,True,3.0
14a3a4001dfbf5f1315c3fea8d0600ea,2018-02-16 13:11:58,2018-02-19 18:17:13,True,3.0
14a660c68eba46744faaf9b97ee7bfbc,2017-12-04 12:31:51,2017-12-04 20:34:18,True,0.0
14b01335f19b97fce1437168032ae388,2016-10-10 15:59:20,2016-10-15 12:26:22,True,4.0
14b01335f19b97fce1437168032ae388,2016-10-10 15:59:20,2016-10-15 12:26:22,True,4.0
14b01335f19b97fce1437168032ae388,2016-10-10 15:59:20,2016-10-15 12:26:22,True,4.0
14b01335f19b97fce1437168032ae388,2016-10-10 15:59:20,2016-10-15 12:26:22,True,4.0
14b01335f19b97fce1437168032ae388,2016-10-10 15:59:20,2016-10-15 12:26:22,True,4.0
14b0bbcd9df43c7c4f332b485e84faaa,2017-12-14 20:14:31,2017-12-18 17:19:30,True,3.0
14b28f4fb9a1df2b37343827f4ee5a33,2017-12-07 14:55:29,2017-12-08 19:17:06,True,1.0
14bceeaef362188c60dedfe65e428001,2017-04-06 01:04:59,2017-04-06 16:33:52,True,0.0
14c482cac944c8cec7bd0f58bc09514a,2017-12-06 11:11:33,2017-12-06 23:12:55,True,0.0
14c7dfb8e61a3df193f153c72a99a3e5,2018-05-28 12:30:59,2018-06-04 07:18:00,True,6.0
14d296847a335160b30c1e6afe4d011b,2018-08-21 17:35:15,2018-08-22 14:35:00,True,0.0
14def5e6b6021ae117c181c039258033,2018-08-06 01:35:12,2018-08-21 12:14:00,True,15.0
1500f59278b33472734cddd11039033f,2018-01-22 10:37:45,2018-01-22 16:23:46,True,0.0
15010af27d8cf1619efb2867f47ebc51,2018-02-26 22:27:34,2018-02-27 16:18:01,True,0.0
15010af27d8cf1619efb2867f47ebc51,2018-02-26 22:27:34,2018-02-27 16:18:01,True,0.0
15044169648e6a6e9b1ffe21405b6391,2017-12-15 04:40:06,2017-12-26 17:18:08,True,11.0
15044169648e6a6e9b1ffe21405b6391,2017-12-15 04:40:06,2017-12-26 17:18:08,True,11.0
150fae57c8b1d3015eb9f7147073cb81,2017-10-23 10:28:03,2017-10-25 21:09:51,True,2.0
151dd2f1d99d17f6c210997e09d67506,2018-02-15 00:15:27,2018-02-15 21:33:10,True,0.0
15261e1a4e2be405c49fb08d7e07773c,2017-11-29 22:59:11,2017-11-29 23:04:05,True,0.0
1527028c6f0d2ca7a42e5337dc2762e5,2018-05-14 21:11:51,2018-05-15 14:30:00,True,0.0
1528738cc47c58535712cd56c0f4ad9b,2017-11-30 05:15:26,2017-11-30 18:29:24,True,0.0
152caeaa0e795b4b0def4ce51a118dda,2017-10-26 16:49:24,2017-10-26 20:19:57,True,0.0
152d7c3d97e950fdb5bcaf5420a6e561,2018-06-13 10:30:46,2018-06-13 14:53:00,True,0.0
153021ffa26bc5620848b4ab5c7f74a5,2017-06-21 21:05:11,2017-06-22 07:47:41,True,0.0
1537883594710d72e0f3e96f796fcd27,2018-01-05 17:35:25,2018-01-05 23:42:35,True,0.0
1539046dbe3e4a2ea41e0fc3e7e50cc5,2018-08-16 12:25:15,2018-08-16 13:28:00,True,0.0
153a3985482d189af613f19120de205f,2018-08-14 12:04:28,2018-08-14 17:16:00,True,0.0
153d12e2d5e7765786be73cb3900a442,2018-05-16 09:30:53,2018-05-16 11:17:00,True,0.0
1544633fddddf3dd98fd5e9eaeb01b4d,2018-08-09 04:10:24,2018-08-10 14:42:00,True,1.0
154869e9010637920b946e369b26bfbc,2018-08-21 16:30:17,2018-08-24 14:23:00,True,2.0
1550ad5373660bdeb5c52239b456396e,2017-07-07 19:25:16,2017-07-12 17:58:53,True,4.0
15513623d17d4fbfb1fc871c176e9f75,2018-06-27 21:15:58,2018-07-04 13:07:00,True,6.0
15513623d17d4fbfb1fc871c176e9f75,2018-06-27 21:15:58,2018-07-04 13:07:00,True,6.0
155ff86a37e4becb60f238b3ee90775b,2017-06-15 19:22:20,2017-06-22 09:08:02,True,6.0
156164b0c009c68c766b1ce1213cee18,2017-08-14 18:15:17,2017-08-15 14:13:30,True,0.0
15623f35d6d5eaa2fcd185a613927e86,2018-04-26 07:30:55,2018-04-26 09:29:00,True,0.0
1566cecea18d487c7958eb073713e8a7,2018-03-08 14:20:22,2018-03-08 22:31:28,True,0.0
1567393726edacf3d6b548daa7a34475,2018-04-04 10:55:14,2018-04-04 14:22:08,True,0.0
1572f182d2e056c2c49d7ee8a7bbdb28,2017-08-17 14:23:44,2017-08-18 19:51:43,True,1.0
157fa4382ef233561294d5b9e279df5c,2017-10-16 19:15:42,2017-10-16 21:56:01,True,0.0
1580e54bbbd269a8188302f3179c0dc7,2018-01-15 07:16:35,2018-01-15 11:13:36,True,0.0
1580e54bbbd269a8188302f3179c0dc7,2018-01-15 07:16:35,2018-01-15 11:13:36,True,0.0
15868acdab32b4c9544714b0f02c8a57,2018-04-04 12:55:21,2018-04-09 18:38:44,True,5.0
1590f37cad06b14cb123f6a45b2bdf4c,2017-04-03 14:35:22,2017-04-06 10:54:03,True,2.0
159844b19db2d2dc59a55ee69a971226,2017-12-19 11:38:30,2017-12-20 18:11:28,True,1.0
15abee31fcd5f096e6eb7c555eb3fca3,2017-05-15 09:25:41,2017-05-16 11:26:52,True,1.0
15b491e3b8cc65b5a45e2b1bebd89042,2018-07-10 12:11:00,2018-07-10 14:30:00,True,0.0
15c04e22d4240a02f3f968690b8162de,2018-03-04 23:15:35,2018-03-06 22:45:31,True,1.0
15c73309f9a91be9baa4d58d1e02cbab,2018-06-29 12:58:02,2018-06-29 15:34:00,True,0.0
15d975f1c3d089ac26a9b8b40df63d7b,2017-10-30 17:49:27,2017-11-17 00:24:49,True,17.0
15e097de1b936c739e7815d50edbb994,2017-07-10 13:05:21,2017-07-10 14:29:46,True,0.0
15e5d4cea5f386d7f1d2d2600b830aae,2018-02-08 19:28:56,2018-02-15 19:35:39,True,7.0
15fc22aad8d1b227891ce61eff4128cd,2017-08-31 14:25:14,2017-09-06 21:21:58,True,6.0
1600c77ccd20164d6da4e2285d3ced92,2018-02-08 15:30:26,2018-02-08 18:18:37,True,0.0
16084e188e0613c06730f77bcbfa9ff7,2018-02-28 02:10:38,2018-02-28 22:09:14,True,0.0
1612d79764f7941116acc8be4239906b,2018-03-05 03:10:34,2018-03-14 01:11:23,True,8.0
161735160c0ae1bd0f0b2407137b24b1,2017-12-07 13:53:21,2017-12-07 15:13:55,True,0.0
161dba2d39ca4ba1fd1a5f8024de7da4,2017-04-05 23:45:07,2017-04-06 12:58:09,True,0.0
1621d8e6b777a7b525ed73c73ee564b9,2018-06-25 18:35:15,2018-06-26 14:31:00,True,0.0
16244699615d84f02399e1b0e88468b2,2017-04-06 17:22:42,2017-04-07 13:22:59,True,0.0
1629176e313470cd1d1bc811b4695065,2018-03-20 16:08:22,2018-03-20 21:17:48,True,0.0
16292a9c0445a1d618c28b154f1a6fbe,2018-06-08 13:31:05,2018-06-12 13:53:00,True,4.0
1651e8159581ae560e31bcd322831f89,2017-05-24 18:15:21,2017-05-29 14:09:38,True,4.0
1653009772c7d799890eec481fe417e3,2017-08-10 03:03:28,2017-08-10 15:07:30,True,0.0
166029aa4dc1bed21f0d50ebdb4ef286,2018-04-16 09:28:31,2018-04-16 14:02:55,True,0.0
166029aa4dc1bed21f0d50ebdb4ef286,2018-04-16 09:28:31,2018-04-16 14:02:55,True,0.0
166029aa4dc1bed21f0d50ebdb4ef286,2018-04-16 09:28:31,2018-04-16 14:02:55,True,0.0
166029aa4dc1bed21f0d50ebdb4ef286,2018-04-16 09:28:31,2018-04-16 14:02:55,True,0.0
166029aa4dc1bed21f0d50ebdb4ef286,2018-04-16 09:28:31,2018-04-16 14:02:55,True,0.0
166848a10d57ced4d9e4b34c593b5627,2017-10-16 11:35:12,2017-10-20 14:43:48,True,4.0
16693a75a341d20873b58f312464e250,2018-08-07 22:25:12,2018-08-08 14:31:00,True,0.0
166b01d0fce75a595b92ad9e84e0843b,2017-09-15 11:45:12,2017-09-15 21:38:38,True,0.0
16725237f8f6e32f876dfeca7624063f,2018-07-30 17:25:35,2018-07-31 18:53:00,True,1.0
16765dc16804d7fd055e9fd68b14da71,2018-02-21 10:30:25,2018-02-22 00:15:15,True,0.0
168bda17add369de7d250129f41c6fb2,2018-02-27 13:51:09,2018-02-28 00:27:53,True,0.0
168bda17add369de7d250129f41c6fb2,2018-02-27 13:51:09,2018-02-28 00:27:53,True,0.0
168bda17add369de7d250129f41c6fb2,2018-02-27 13:51:09,2018-02-28 00:27:53,True,0.0
168cd953540aa3251bdfb407cdc4b6d4,2018-02-14 13:50:29,2018-02-14 18:19:17,True,0.0
168cd953540aa3251bdfb407cdc4b6d4,2018-02-14 13:50:29,2018-02-14 18:19:17,True,0.0
16973899e06db09cccd13b671d2d765d,2018-03-22 02:35:39,2018-03-22 21:33:08,True,0.0
169ab175fb915582d84c0c5c95bb0fe3,2018-06-14 09:11:28,2018-06-15 11:32:00,True,1.0
16b7de5d7e5c3c000744a76ea1861471,2018-05-25 18:19:30,2018-05-29 09:26:00,True,3.0
16ba2d5722aa786a11b9da9de0d31a32,2018-01-29 20:04:05,2018-01-30 22:49:09,True,1.0
16be2f6d4d5feffe91a073ca17ab52ba,2018-07-02 22:10:12,2018-07-03 05:43:00,True,0.0
16c24987724018f73b746aacfbb5f8e8,2017-05-29 03:50:25,2017-06-05 13:58:19,True,7.0
16c2b4477b37b68095480c82b5627def,2017-11-17 13:46:30,2017-11-23 15:58:46,True,6.0
16c54eb283a375b2b1ae9acc7bc80207,2017-12-11 11:23:50,2017-12-11 23:47:09,True,0.0
16cb3a72f04e248a1244b076ce0d9bb7,2018-06-08 14:37:15,2018-06-11 09:07:00,True,2.0
16dfc1cb33bb09dbe761bb0d03a792fb,2017-05-19 11:30:14,2017-05-22 06:47:59,True,2.0
16ed456866d66d9108a13a17374364c4,2018-02-15 20:08:12,2018-02-16 00:22:13,True,0.0
16f391bc8fc37407de41720cd92f6266,2017-04-13 12:32:07,2017-04-25 11:47:32,True,11.0
16f4a05a36f470dbed1f1c2ca6e2a616,2017-10-06 11:49:24,2017-10-06 18:29:12,True,0.0
16f6cf86122c11b8b1e46d21f4b31f89,2018-04-24 03:30:07,2018-04-25 14:30:00,True,1.0
16fa5b14f9aa3823b135706bfea357c9,2018-01-31 10:14:32,2018-02-01 19:38:53,True,1.0
16fd9bbafac5533abf2bd1b5bec61ec4,2017-04-18 02:43:01,2017-04-18 16:09:53,True,0.0
17028de7d02a1fca7c1d08221b859b77,2017-02-17 21:06:37,2017-03-01 11:49:15,True,11.0
170f94ae030b06759974c36f29faf658,2017-02-20 21:31:35,2017-02-24 15:29:26,True,3.0
171c9f9a5667b0bea55d8b78c27bc5bd,2017-07-24 10:05:34,2017-07-24 17:33:16,True,0.0
171d3263754e4e5227db940932f6a97f,2018-04-10 22:55:09,2018-04-26 15:10:00,True,15.0
172587311d5d0329ae5a761bf6ae4c80,2017-11-30 14:36:30,2017-12-05 20:28:31,True,5.0
17295d6651c53865e020aa846be5ce3f,2018-08-17 14:50:16,2018-08-22 19:09:00,True,5.0
1734eb8be40c91938e56f9d245b636a5,2017-05-09 23:15:20,2017-05-12 13:51:47,True,2.0
1734ed627ecb469f8a302694d9481eb4,2017-12-11 04:11:50,2017-12-12 21:58:54,True,1.0
173668754a1cc381f21b4650331a1049,2018-01-19 02:30:31,2018-01-19 14:46:13,True,0.0
173b36bdb36dc272af0c97bc4f0c39df,2017-09-11 05:32:05,2017-09-12 23:40:07,True,1.0
174b81b8891c8236be516fb8097f729b,2018-07-03 07:55:10,2018-07-03 14:08:00,True,0.0
175825d48ba5a2082a843888ac1b08fb,2018-01-19 16:37:22,2018-01-24 18:21:47,True,5.0
175aa25dfc38b25e0157b87ea628315d,2018-02-15 02:49:47,2018-02-21 06:16:37,True,6.0
175d5d1ff76c0ea865a58e125e22743d,2017-11-07 21:35:14,2017-11-07 21:48:42,True,0.0
17734155e111af61fc2bb776b29dc97f,2018-01-24 23:00:24,2018-01-25 00:56:35,True,0.0
17741d347806fbe91c72a69918b484ca,2017-10-02 03:35:24,2017-10-03 10:12:46,True,1.0
17774450f243f686546b04633a04dbdb,2017-12-21 01:17:24,2017-12-22 22:24:51,True,1.0
1777a8edd4a86d8162c65687bce598b4,2017-07-13 18:30:11,2017-07-13 21:47:30,True,0.0
1777a8edd4a86d8162c65687bce598b4,2017-07-13 18:30:11,2017-07-13 21:47:30,True,0.0
178a419a329f2b4bf50a68f7357f8fce,2017-11-08 23:15:29,2017-11-10 18:39:06,True,1.0
1790c6f253dae58fa859ae0c94bbffad,2018-02-05 13:31:24,2018-02-08 21:07:31,True,3.0
179643231d5131dc81e54ce16437972f,2017-03-22 21:10:16,2017-04-07 14:20:14,True,15.0
179a6a5380b863ae5aae42e8eb754913,2018-06-29 03:31:33,2018-07-03 04:30:00,True,4.0
179a6a5380b863ae5aae42e8eb754913,2018-06-29 03:31:33,2018-07-03 04:30:00,True,4.0
17a97fd237c6bc89cb832bd70369745e,2018-06-12 12:30:35,2018-06-12 15:09:00,True,0.0
17aafa6538c13ff8fc19c1a54fefedf1,2018-06-14 03:13:31,2018-06-19 15:12:00,True,5.0
17ab3523ccdc39226b04bbdd9bbceaad,2018-02-22 18:10:25,2018-02-22 20:38:08,True,0.0
17ad74507f8e8c0aa3de8b25e167e287,2018-03-02 12:30:48,2018-03-07 01:08:31,True,4.0
17ade9a25d129b033c406e6d31b31a85,2017-03-09 02:24:05,2017-03-14 10:25:43,True,5.0
17ae98e755b32ae8ec73470952de4de2,2017-11-22 23:16:41,2017-11-23 22:13:39,True,0.0
17af4418ba1023eaf47d0b84ad656c42,2018-01-17 02:36:18,2018-01-19 19:48:49,True,2.0
17bc0acf9f5ac57fc41fb222543c3c46,2017-03-23 11:55:04,2017-03-24 13:08:31,True,1.0
17bc0acf9f5ac57fc41fb222543c3c46,2017-03-23 11:55:04,2017-03-24 13:08:31,True,1.0
